"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,3.092593,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,16.486783,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,8.723652,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,17.076319,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,3.501689,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,2.814387,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,0.838169,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,0.240073,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,1.435217,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,-1.486549,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,2.210442,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,0.726592,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,2.800917,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,0.332151,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,1.076053,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-2.450808,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,0.510464,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,2.812593,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,1.866396,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,2.52463,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,4.272657,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,5.01273,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,3.571784,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,3.832777,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,6.950697,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-0.37539,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,2.456151,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,1.325048,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,0.025731,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,0.463017,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,1.43743,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,0.828471,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,6.008238,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,2.057621,,
"NZL","New Zealand","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,2.743227,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,-1.530941,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,5.247115,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,0.86945,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,2.550068,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,1.765952,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,3.111984,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,3.658532,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,-0.532927,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-1.384858,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,3.542921,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,4.641636,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,3.845996,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,4.477309,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,3.885094,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,4.913789,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,5.062972,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,7.983169,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,3.467022,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,4.824771,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,1.511093,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,3.341462,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,3.614529,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,-1.47221,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,1.701136,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,3.749061,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,5.475834,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,2.380713,,
"NZL","New Zealand","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,4.12307,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,18.07541,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,13.963278,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,11.517049,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,8.955226,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,7.002145,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,3.906765,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,-2.212388,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,5.491592,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,3.733067,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,2.261194,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,1.535973,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,2.995209,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,3.776059,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,-0.476604,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-0.603527,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,3.310371,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,4.229429,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,3.787326,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,4.595429,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,5.351569,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,4.271222,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,4.003513,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,7.188726,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,2.582184,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,3.739753,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,2.690769,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,2.985317,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,2.897887,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,0.014571,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,2.050025,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,3.335247,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,4.932767,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,3.02832,,
"NZL","New Zealand","T_LCEMP","Labour compensation per employee","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,4.480064,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,16.486783,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,8.723652,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,17.076319,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,3.501689,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,2.814387,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,0.976751,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,0.490728,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,1.275232,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,-1.642191,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,2.19829,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,0.881086,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,3.07642,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,0.885976,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,0.967404,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-2.53058,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,0.776316,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,3.024843,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,1.753089,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,2.809452,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,5.340115,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,5.232115,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,3.669728,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,4.288963,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,6.818843,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,-0.216661,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,2.760939,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,1.496346,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,0.021342,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,0.701358,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,1.727483,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,0.770428,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,5.462429,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,2.644564,,
"NZL","New Zealand","T_ULCE","Unit Labour Costs, employment based","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,2.977935,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1971","1971","PC","Percentage","0","Units",,,9.107322,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1972","1972","PC","Percentage","0","Units",,,5.672828,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1973","1973","PC","Percentage","0","Units",,,7.573092,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1974","1974","PC","Percentage","0","Units",,,10.181884,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1975","1975","PC","Percentage","0","Units",,,12.551596,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1976","1976","PC","Percentage","0","Units",,,9.277597,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1977","1977","PC","Percentage","0","Units",,,8.478176,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1978","1978","PC","Percentage","0","Units",,,5.680658,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1979","1979","PC","Percentage","0","Units",,,-0.200355,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,7.121234,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,11.120815,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,10.933808,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,3.938568,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,2.74772,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,4.616983,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,8.037151,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,10.012783,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,6.504496,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,0.178969,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,1.347852,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,0.999633,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,0.008768,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,-0.755634,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,-0.513188,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,1.403541,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,1.361615,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,2.535272,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,6.966212,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,4.249913,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,2.113787,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,3.63628,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,3.190938,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,1.754974,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,0.607607,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,3.17085,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,6.423209,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,7.14339,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,8.98991,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,4.624451,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,2.340706,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,5.131767,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,3.776943,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,4.502451,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,2.082129,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,1.071562,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,0.449886,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,0.768303,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,3.6047,,
"NOR","Norway","T_ULCH","Unit Labour Costs","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,4.569362,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1971","1971","PC","Percentage","0","Units",,,15.719087,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1972","1972","PC","Percentage","0","Units",,,12.05287,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1973","1973","PC","Percentage","0","Units",,,12.562611,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1974","1974","PC","Percentage","0","Units",,,14.389057,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1975","1975","PC","Percentage","0","Units",,,17.337815,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1976","1976","PC","Percentage","0","Units",,,15.489461,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1977","1977","PC","Percentage","0","Units",,,12.355843,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1978","1978","PC","Percentage","0","Units",,,10.354337,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1979","1979","PC","Percentage","0","Units",,,4.163344,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1980","1980","PC","Percentage","0","Units",,,9.354412,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1981","1981","PC","Percentage","0","Units",,,12.167993,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1982","1982","PC","Percentage","0","Units",,,11.953781,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1983","1983","PC","Percentage","0","Units",,,8.703749,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1984","1984","PC","Percentage","0","Units",,,8.505306,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,7.863576,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,9.108481,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,11.70042,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,6.659572,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,4.382214,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,4.776395,,
"NOR","Norway","T_LCHRS","Labour compensation per hour worked","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,5.272782,,
